category,value,count,file_count,example_files
var,--chat-card-surface-night-flat-bg,9,3,app/styles/features/chat/shell.css | app/styles/theme/hc.css | components/chat/rail.module.css
var,--chat-inputbar-shadow-hover,9,3,app/styles/features/chat/themes.css | app/styles/features/service-map/desktop/base.css | app/styles/shared/ui-glow.css
var,--documents-elevated-border,9,3,app/styles/features/documents/agent.css | app/styles/features/documents/library.css | app/styles/features/documents/ui.css
var,--documents-card-border,9,4,app/styles/features/documents/library.css | app/styles/features/documents/mono.css | app/styles/features/documents/ui.css | app/styles/features/documents/workspace.css
var,--documents-mobile-panel-gap,9,1,app/styles/features/documents/mobile.css
var,--mono-title-soft,9,2,app/styles/features/documents/mono.css | app/styles/theme/mono.css
var,--hc-focus-ring,9,3,app/styles/features/home/desktop.css | app/styles/theme/hc.css | components/covision/CovisionPage.module.css
var,--policy-scroll-edge-pad-top,9,2,app/styles/features/policy/mobile-header.css | app/styles/features/policy/mobile.css
var,--workspace-feature-border-strong,9,1,app/styles/features/service-map/desktop/base.css
var,--workspace-feature-checkbox-text,9,1,app/styles/features/service-map/desktop/base.css
var,--mobile-common-glass-surface-bg,9,2,app/styles/features/service-map/mobile.css | app/styles/mobile/scroll-panels/glass-card.css
var,--chat-mobile-icon-box,9,2,components/chat/LeftRail.module.css | components/chat/RightRail.module.css
var,--covision-text,9,1,components/covision/CovisionPage.module.css
var,--orbit-button-shadow,9,1,components/effects/Components/OrbitalMenu/OrbitalMenu.css
var,--wellbeing-card-bg,9,1,components/wellbeing/WellbeingPage.module.css
var,--wellbeing-card-border,9,1,components/wellbeing/WellbeingPage.module.css
var,--wellbeing-muted,9,1,components/wellbeing/WellbeingPage.module.css
var,--wellbeing-small-font-size,9,1,components/wellbeing/WellbeingPage.module.css
var,--help-listings-workspace-inline-size,8,2,app/styles/components/invite-modal.css | app/styles/components/workspace-help-listings.css
var,--btn-primary-shadow-active,8,6,app/styles/features/chat/hc.css | app/styles/features/chat/shell.css | app/styles/features/chat/themes.css | app/styles/features/service-map/desktop/popup.css | app/styles/theme/hc.css | app/styles/theme/mid.css
var,--mono-field-hole-bg,8,2,app/styles/features/chat/mono.css | app/styles/theme/mono.css
var,--mono-field-hole-shadow-hover,8,3,app/styles/features/chat/mono.css | app/styles/features/documents/mono.css | app/styles/theme/mono.css
var,--chat-window-scroll-top-fade-start-active,8,1,app/styles/features/chat/shell.css
var,--chat-tools-panel-bg,8,4,app/styles/features/chat/themes.css | app/styles/features/documents/workspace.css | app/styles/theme/hc.css | app/styles/theme/mid.css
var,--mid-pill-surface-bg-hover,8,5,app/styles/features/chat/themes.css | app/styles/features/service-map/desktop/base.css | app/styles/mobile/foundations.css | app/styles/shared/ui-glow.css | app/styles/theme/mid.css
var,--mobile-header-browser-y-offset,8,5,app/styles/features/documents/admin-mobile-header.css | app/styles/features/service-map/mobile-header.css | app/styles/mobile/subpage-header/layout.css | components/chat/WorkspacePanel.module.css | components/ui/PageInfoButton.module.css
var,--mobile-header-pwa-y-offset,8,5,app/styles/features/documents/admin-mobile-header.css | app/styles/features/service-map/mobile-header.css | app/styles/mobile/subpage-header/layout.css | components/chat/WorkspacePanel.module.css | components/ui/PageInfoButton.module.css
var,--documents-elevated-shadow,8,3,app/styles/features/documents/agent.css | app/styles/features/documents/library.css | app/styles/features/documents/ui.css
var,--documents-page-strong,8,4,app/styles/features/documents/agent.css | app/styles/features/documents/library.css | app/styles/features/documents/ui.css | app/styles/features/documents/workspace.css
var,--mid-unified-surface-bg-hover,8,3,app/styles/features/documents/workspace.css | app/styles/shared/glass-subpage.css | app/styles/theme/mid.css
var,--policy-scroll-overscan-bottom,8,2,app/styles/features/policy/mobile-tall.css | app/styles/features/policy/mobile.css
var,--glass-ring-ease,8,1,app/styles/features/policy/pages.css
var,--workspace-glass-diameter,8,4,app/styles/features/policy/pages.css | app/styles/features/policy/responsive.css | app/styles/features/service-map/desktop/base.css | app/styles/shared/glass-subpage.css
var,--orbit-keypad-shadow-item,8,3,app/styles/features/profile/mobile.css | components/effects/Components/OrbitalMenu/OrbitalMenu.css | components/ui/BorderGlow.module.css
var,--workspace-feature-field-shadow,8,1,app/styles/features/service-map/desktop/base.css
var,--workspace-feature-field-bg,8,1,app/styles/features/service-map/desktop/base.css
var,--service-map-mobile-control-top,8,1,app/styles/features/service-map/mobile.css
var,--seg-card-bg-hover,8,4,app/styles/shared/register.css | app/styles/shared/ui-glow.css | app/styles/theme/mid.css | components/covision/CovisionPage.module.css
var,--form-surface-active,8,5,app/styles/theme/dark.css | app/styles/theme/hc.css | app/styles/theme/mono.css | app/styles/theme/night.css | app/styles/tokens.css
var,--wellbeing-base-font-size,8,1,components/wellbeing/WellbeingPage.module.css
var,--orbit-center-size,7,3,app/styles/components/journey.css | app/styles/features/profile/android-mobile.css | app/styles/features/profile/mobile.css
var,--btn-primary-bg-active,7,6,app/styles/features/chat/hc.css | app/styles/features/chat/shell.css | app/styles/features/chat/themes.css | app/styles/features/service-map/desktop/popup.css | app/styles/theme/hc.css | app/styles/theme/mid.css
var,--documents-soft-shadow,7,3,app/styles/features/documents/agent.css | app/styles/features/documents/ui.css | app/styles/features/documents/workspace.css
var,--documents-agent-composer-bg,7,3,app/styles/features/documents/agent.css | app/styles/features/documents/ui.css | app/styles/features/documents/workspace.css
var,--mid-utility-panel-bg,7,2,app/styles/features/documents/workspace.css | app/styles/theme/mid.css
var,--mid-unified-surface-shadow,7,3,app/styles/features/documents/workspace.css | app/styles/shared/glass-subpage.css | app/styles/theme/mid.css
var,--mobile-header-info-top,7,5,app/styles/features/policy/mobile-header.css | app/styles/mobile/subpage-header/tokens.css | app/styles/mobile/subpage-header/workspace-offsets.css | app/styles/shared/mobile-workspace-header-offsets.css | components/ui/PageInfoButton.module.css
var,--service-map-mobile-toggle-shadow,7,1,app/styles/features/service-map/mobile.css
var,--wellbeing-card-border-strong,7,1,components/wellbeing/WellbeingPage.module.css
var,--glass-ring-tilt-perspective,6,1,app/styles/base/animations.css
var,--input-placeholder,6,6,app/styles/features/chat/hc.css | app/styles/features/chat/mono.css | app/styles/features/documents/ui.css | app/styles/features/service-map/desktop/base.css | app/styles/features/service-map/desktop/pre-inquiry-agent.css | components/covision/CovisionPage.module.css
var,--chat-mobile-rail-size,6,3,app/styles/features/chat/mobile.css | components/chat/LeftRail.module.css | components/chat/RightRail.module.css
var,--chat-composer-side-control-size,6,2,app/styles/features/chat/mobile.css | app/styles/features/chat/shell.css
var,--rail-tooltip-text,6,5,app/styles/features/chat/mono.css | app/styles/features/chat/themes.css | app/styles/theme/dark.css | app/styles/theme/mid.css | app/styles/theme/mono.css
var,--chat-window-scroll-top-fade-mid-active,6,1,app/styles/features/chat/shell.css
radius,999px,31,18,app/styles/components/journey.css | app/styles/features/chat/hc.css | app/styles/features/documents/ui.css | app/styles/features/home/desktop.css | app/styles/features/home/mobile.css | app/styles/features/profile/mobile.css | app/styles/features/service-map/desktop/base.css | app/styles/features/service-map/desktop/popup.css
radius,inherit,27,18,app/styles/features/chat/mono.css | app/styles/features/chat/themes.css | app/styles/features/home/desktop.css | app/styles/features/policy/responsive.css | app/styles/features/service-map/desktop/leaflet.css | app/styles/features/service-map/desktop/popup.css | app/styles/features/service-map/desktop/shell.css | app/styles/features/service-map/desktop/toolbar.css
radius,0,16,13,app/styles/components/journey.css | app/styles/features/chat/hc.css | app/styles/features/documents/library.css | app/styles/features/documents/mobile.css | app/styles/features/invite/mobile.css | app/styles/features/service-map/desktop/base.css | app/styles/features/service-map/desktop/shell.css | app/styles/features/service-map/mobile.css
radius,0.72rem,12,5,app/styles/features/documents/ui.css | app/styles/features/service-map/desktop/base.css | app/styles/features/service-map/desktop/popup.css | app/styles/features/service-map/desktop/toolbar.css | components/wellbeing/WellbeingPage.module.css
radius,"clamp(1.6rem, 3.5vw, 2.4rem)",11,3,app/styles/components/invite-modal.css | app/styles/features/chat/shell.css | app/styles/features/policy/pages.css
radius,1rem,11,7,app/styles/components/journey.css | app/styles/features/chat/help-listings-modal-surfaces.css | app/styles/features/documents/agent.css | app/styles/features/documents/library.css | app/styles/features/documents/ui.css | app/styles/features/service-map/desktop/leaflet.css | app/styles/features/service-map/mobile.css
radius,0.86rem,6,3,app/styles/features/service-map/desktop/base.css | app/styles/features/service-map/desktop/leaflet.css | components/wellbeing/WellbeingPage.module.css
radius,var(--service-map-map-radius),5,3,app/styles/features/service-map/desktop/leaflet.css | app/styles/features/service-map/desktop/shell.css | app/styles/features/service-map/mobile.css
radius,0.9rem,4,3,app/styles/features/service-map/desktop/base.css | app/styles/features/service-map/desktop/popup.css | app/styles/features/service-map/desktop/toolbar.css
radius,var(--mobile-glass-card-radius),4,3,app/styles/mobile/scroll-panels/glass-card.css | app/styles/mobile/scroll-panels/workspace-layout.css | app/styles/shared/mobile-workspace-scroll-adapters.css
radius,"clamp(1.6rem, 3.5vw, 2.4rem) !important",3,3,app/styles/components/workspace-help-listings.css | app/styles/shared/glass-subpage.css | app/styles/shared/workspace-guide.css
radius,0 !important,3,2,app/styles/features/invite/mobile.css | components/chat/WorkspacePanel.module.css
radius,var(--service-map-map-radius) !important,3,2,app/styles/features/service-map/desktop/leaflet.css | app/styles/features/service-map/mobile.css
radius,0.7rem,3,3,app/styles/features/service-map/desktop/popup.css | components/chat/rail.module.css | components/wellbeing/WellbeingPage.module.css
radius,1.6rem,3,1,app/styles/features/service-map/desktop/toolbar.css
radius,50%,2,2,app/styles/base/core.css | app/styles/features/chat/shell.css
radius,"var(--mobile-glass-card-radius, clamp(1.05rem, 3.8vw, 1.45rem))",2,2,app/styles/features/chat/mobile.css | app/styles/shared/mobile-modal-surfaces.css
radius,999px !important,2,2,app/styles/features/chat/mono.css | components/covision/CovisionPage.module.css
radius,9999px !important,2,1,app/styles/features/chat/shell.css
radius,0.95rem,2,2,app/styles/features/documents/library.css | app/styles/features/service-map/desktop/base.css
radius,0.62rem,2,2,app/styles/features/login/otp-close.css | components/wellbeing/WellbeingPage.module.css
radius,0.78rem,2,2,app/styles/features/service-map/desktop/base.css | components/wellbeing/WellbeingPage.module.css
radius,0.92rem,2,2,app/styles/features/service-map/desktop/base.css | components/covision/CovisionPage.module.css
radius,1.18rem,2,2,app/styles/features/service-map/desktop/shell.css | app/styles/features/service-map/desktop/toolbar.css
radius,0.48rem,2,2,app/styles/shared/glass-core.css | components/chat/WorkspacePanel.module.css
radius,1.05rem,2,2,app/styles/shared/ui-glow.css | components/covision/CovisionPage.module.css
